Name_ID,Name,Sex,Age,Class,Ticket,Joined,Occupation,Boat [Body],Price,Job,Survived,URL,Date_Death,DoB_Clean,Age_F_Code,Age_F,sibsp,parch
200,"BJöRKLUND, Mr Ernst Herbert ",male,18,3,347090,Southampton,General Labourer  ,  ,£7 15s,,0,/titanic-victim/ernst-herbert-bjorklund.html,4/15/1912,3/1/1894,C,18,0,0
223,"BOSTANDYEFF, Mr Guentcho ",male,26,3,349224,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/guentcho-bostandyeff.html,4/15/1912,,A,26,0,0
228,"BOULOS, Master Akar ",male,9,3,2678,Cherbourg,,  ,£15 4s 11d,,0,/titanic-victim/akar-boulos.html,4/15/1912,6/30/1905,M,6,1,1
229,"BOULOS, Miss Nourelain ",female,7,3,2678,Cherbourg,,  ,£15 4s 11d,,0,/titanic-victim/nourelain-boulos.html,4/15/1912,6/30/1902,M,9,1,1
230,"BOULOS, Mrs Sultana ",female,40,3,2678,Cherbourg,,  ,£15 4s 11d,,0,/titanic-victim/sultana-boulos.html,4/15/1912,6/30/1872,M,39,0,2
231,"BOURKE, Miss Mary ",female,40,3,364848,Queenstown,,  ,£7 15s,,0,/titanic-victim/mary-bourke.html,4/15/1912,6/11/1871,C,40,0,2
232,"BOURKE, Mr John ",male,42,3,364849,Queenstown,Farmer  ,  ,£15 10s,,0,/titanic-victim/john-bourke.html,4/15/1912,5/23/1869,C,42,1,1
233,"BOURKE, Mrs Catherine ",female,32,3,364849,Queenstown,Housewife  ,  ,£15 10s,,0,/titanic-victim/catherine-bourke.html,4/15/1912,10/28/1879,C,32,1,1
235,"BOWEN, Mr David John 'Dai' ",male,26,3,54636,Southampton,Pugilist  ,  ,£16 2s,,0,/titanic-victim/david-john-dai-bowen.html,4/15/1912,,A,26,0,0
243,"BRADLEY, Miss Bridget Delia ",female,22,3,334914,Queenstown,,13,£7 14s 6d,,1,/titanic-survivor/bridget-delia-bradley.html,1/24/1956,1/10/1890,C,22,0,0
248,"BRAF, Miss Elin Ester Maria ",female,20,3,347471,Southampton,Servant  ,  ,£7 17s 1d,,0,/titanic-victim/elin-ester-maria-braf.html,4/15/1912,10/16/1891,C,20,0,0
251,"BRAUND, Mr Lewis Richard ",male,29,3,3460,Southampton,Farm Labourer  ,  ,£7 11d,,0,/titanic-victim/lewis-richard-braund.html,4/15/1912,6/30/1883,M,28,1,0
252,"BRAUND, Mr Owen Harris ",male,22,3,21171,Southampton,Ironmonger  ,  ,£7 5s,,0,/titanic-victim/owen-harris-braund.html,4/15/1912,6/30/1889,M,22,1,0
265,"BROBäCK, Mr Karl Rudolf ",male,22,3,350045,Southampton,Decorator  ,  ,£7 15s 11d,,0,/titanic-victim/karl-rudolf-brobeck.html,4/15/1912,1/2/1890,C,22,0,0
266,"BROCKLEBANK, Mr William Alfred ",male,35,3,364512,Southampton,Groom  ,  ,£8 1s,,0,/titanic-victim/william-alfred-brocklebank.html,4/15/1912,6/30/1872,M,39,0,0
283,"BUCKLEY, Miss Katherine ",female,22,3,329944,Queenstown,, [299],£7 5s 8d,,0,/titanic-victim/katherine-buckley.html,4/15/1912,6/3/1889,C,22,0,0
284,"BUCKLEY, Mr Daniel ",male,21,3,330920,Queenstown,Farm Labourer  ,13,£7 15s 17d,,1,/titanic-survivor/daniel-buckley.html,10/15/1918,9/28/1890,C,21,0,0
292,"BURKE, Mr Jeremiah ",male,19,3,365222,Queenstown,Farm Labourer  ,  ,£6 15s,,0,/titanic-victim/jeremiah-burke.html,4/15/1912,6/30/1893,M,18,0,0
296,"BURNS, Miss Mary Delia ",female,17,3,330963,Queenstown,,  ,£7 17s 7d,,0,/titanic-victim/mary-delia-burns.html,4/15/1912,11/15/1894,C,17,0,0
303,"BUTRUS-KA'Wi, Mr Tannus ",male,,3,2648,Cherbourg,Shoemaker  ,  ,£7 4s 7d,,0,/titanic-victim/tannous-betros.html,4/15/1912,6/30/1891,M,20,0,0
311,"CACIC, Miss Manda ",female,21,3,315087,Southampton,Farm Labourer  ,  ,£8 13s 3d,,0,/titanic-victim/manda-cacic.html,4/15/1912,,A,21,0,0
312,"CACIC, Miss Marija ",female,30,3,315084,Southampton,Farm Labourer  ,  ,£8 13s 3d,,0,/titanic-victim/marija-cacic.html,4/15/1912,,A,30,0,0
313,"CACIC, Mr Jego Grga ",male,18,3,315091,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/jego-grga-cacic.html,4/15/1912,,A,18,0,0
314,"CACIC, Mr Luka ",male,38,3,315089,Southampton,Farmer  ,  ,£8 13s 3d,,0,/titanic-victim/luka-cacic.html,4/15/1912,,A,38,0,0
321,"CALIC, Mr Jovo ",male,17,3,315093,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/jovo-calic.html,4/15/1912,,A,17,0,0
322,"CALIC, Mr Petar ",male,17,3,315086,Southampton,Farm Labourer  ,  ,£8 13s 3d,,0,/titanic-victim/petar-calic.html,4/15/1912,,A,17,0,0
326,"CANAVAN, Miss Mary ",female,22,3,364846,Queenstown,,  ,£7 15s,,0,/titanic-victim/mary-canavan.html,4/15/1912,6/18/1889,C,22,0,0
327,"CANAVAN, Mr Patrick ",male,21,3,364858,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/patrick-canavan.html,4/15/1912,9/12/1890,C,21,0,0
329,"CANN, Mr Ernest ",male,21,3,2152,Southampton,Miner  ,  ,£8 1s,,0,/titanic-victim/ernest-cann.html,4/15/1912,6/30/1883,M,28,0,0
331,"CARAM, Mr Joseph ",male,28,3,2689,Cherbourg,Merchant  ,  ,£14 9s 2d,,0,/titanic-victim/joseph-caram.html,4/15/1912,,A,28,1,0
332,"CARAM, Mrs Maria Elias ",female,18,3,2689,Cherbourg,Housekeeper  ,  ,£14 9s 2d,,0,/titanic-victim/maria-elias-caram.html,4/15/1912,,A,18,1,0
336,"CARLSSON, Mr August Sigfrid ",male,,3,350042,Southampton,Farmer  ,  ,£7 15s 11d,,0,/titanic-victim/august-sigfrid-carlsson.html,4/15/1912,2/12/1884,C,28,0,0
337,"CARLSSON, Mr Carl Robert ",male,24,3,350409,Southampton,General Labourer  ,  ,£7 17s 1d,,0,/titanic-victim/carl-robert-carlsson.html,4/15/1912,1/19/1888,C,24,0,0
340,"CARR, Miss Jane ",female,45,3,368364,Queenstown,,  ,£7 15s,,0,/titanic-victim/jane-carr.html,4/15/1912,2/11/1867,C,45,0,0
352,"CARVER, Mr Alfred John ",male,28,3,370160,Southampton,Seaman  ,  ,£7 5s,,0,/titanic-victim/alfred-john-carver.html,4/15/1912,,A,28,0,0
366,"CELOTTI, Mr Francesco ",male,24,3,343275,Southampton,Stoker  ,  ,£8 1s,,0,/titanic-victim/francesco-celotti.html,4/15/1912,,A,24,0,0
377,"CHARTERS, Mr David ",male,20,3,13032,Queenstown,General Labourer  ,  ,£7 14s 8d,,0,/titanic-victim/david-charters.html,4/15/1912,6/5/1891,C,20,0,0
384,"CHIP, Mr Chang ",male,32,3,1601,Southampton,Seaman  ,C ,£56 9s 11d,,1,/titanic-survivor/chang-chip.html, ,,A,32,0,0
390,"CHRISTMANN, Mr Emil ",male,29,3,343276,Southampton,Clerk  ,  ,£8 1s,,0,/titanic-victim/emil-christmann.html,4/15/1912,,A,29,0,0
394,"CHRONOPOULOS, Mr Apostolos M. ",male,26,3,2680,Cherbourg,General Labourer  ,  ,£14 9s 1d,,0,/titanic-victim/apostolos-chronopoulos.html,4/15/1912,,A,26,1,0
395,"CHRONOPOULOS, Mr Dimitrios M. ",male,21,3,2680,Cherbourg,General Labourer  ,  ,£14 9s 1d,,0,/titanic-victim/dimitrios-chronopoulos.html,4/15/1912,,A,21,1,0
407,"COELHO, Mr Domingos Fernandeo ",male,20,3,3101307,Southampton,General Labourer  ,  ,£7 1s,,0,/titanic-victim/domingos-fernandeo-coelho.html,4/15/1912,6/19/1891,C,20,0,0
408,"COHEN, Mr Gurshon ",male,18,3,3540,Southampton,Printer / Compositor  ,12,£8 1s,,1,/titanic-survivor/gurshon-gus-cohen.html,8/4/1978,12/31/1893,C,18,0,0
409,"COLBERT, Mr Patrick ",male,24,3,371109,Queenstown,General Labourer  ,  ,£7 5s,,0,/titanic-victim/patrick-colbert.html,4/15/1912,11/5/1887,C,24,0,0
410,"COLEFF, Mr Satio ",male,24,3,349209,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/satio-coleff.html,4/15/1912,,A,24,0,0
423,"COLTCHEFF, Mr Peju ",male,36,3,349210,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/peju-coltcheff.html,4/15/1912,,A,36,0,0
428,"CONLIN, Mr Thomas Henry ",male,31,3,21332,Queenstown,General Labourer  ,  ,£7 14s 8d,,0,/titanic-victim/thomas-henry-conlin.html,4/15/1912,,A,31,0,0
429,"CONNAUGHTON, Mr Michael ",male,,3,335097,Queenstown,Bus Driver  ,  ,£7 15s,,0,/titanic-victim/michael-connaughton.html,4/15/1912,2/17/1872,C,40,0,0
430,"CONNOLLY, Miss Catherine ",female,23,3,370373,Queenstown,,13,£7 15s,,1,/titanic-survivor/kate-connolly.html,7/3/1948,6/14/1888,C,23,0,0
431,"CONNOLLY, Miss Kate ",female,41,3,330972,Queenstown,,  ,£7 12s 7d,,0,/titanic-victim/kate-connolly-2.html,4/15/1912,8/25/1870,C,41,0,0
432,"CONNORS, Mr Patrick ",male,66,3,370369,Queenstown,Farm Labourer  , [171],£7 15s,,0,/titanic-victim/patrick-connors.html,4/15/1912,,A,66,0,0
435,"COOK, Mr Jacob ",male,43,3,3536,Southampton,Wood Carver  ,  ,£8 1s,,0,/titanic-victim/jacob-cook.html,4/15/1912,,A,43,0,0
441,"COR, Mr Bartol ",male,35,3,349230,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/bartol-cor.html,4/15/1912,,A,35,0,0
442,"COR, Mr Ivan ",male,27,3,349229,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/ivan-cor.html,4/15/1912,,A,27,0,0
443,"COR, Mr Liudevit ",male,19,3,349231,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/liudevit-cor.html,4/15/1912,,A,19,0,0
451,"CORR, Miss Helen ",female,16,3,367231,Queenstown,,16,£7 15s,,1,/titanic-survivor/helen-corr.html,3/9/1980,7/28/1895,C,16,0,0
458,"COUTTS, Master Neville Leslie ",male,3,3,37671,Southampton,,2,£15 18s,,1,/titanic-survivor/leslie-coutts.html,3/29/1977,10/23/1908,C,3,1,1
459,"COUTTS, Master William Loch ",male,9,3,37671,Southampton,,2,£15 18s,,1,/titanic-survivor/william-coutts.html,12/25/1957,10/16/1902,C,9,1,1
460,"COUTTS, Mrs Winnie ",female,36,3,37671,Southampton,,2,£15 18s,,1,/titanic-survivor/winnie-coutts.html,2/29/1960,2/2/1876,C,36,0,2
462,"COXON, Mr Daniel ",male,59,3,364500,Southampton,Dealer  ,  ,£7 5s,,0,/titanic-victim/daniel-coxon.html,4/15/1912,8/27/1853,C,58,0,0
468,"CREASE, Mr Ernest James ",male,19,3,3464,Southampton,Tinsmith  ,  ,£8 3s 2d,,0,/titanic-victim/ernest-james-crease.html,4/15/1912,6/30/1893,M,18,0,0
470,"CRIBB, Miss Laura Mae ",female,16,3,371362,Southampton,Shop Assistant  ,12,£16 2s,,1,/titanic-survivor/laura-mae-cribb.html,4/4/1974,7/24/1895,C,16,0,1
471,"CRIBB, Mr John Hatfield ",male,44,3,371362,Southampton,Butler  ,  ,£16 2s,,0,/titanic-victim/john-hatfield-cribb.html,4/15/1912,4/27/1868,C,43,0,1
484,"CULUMOVIC, Mr Jeso ",male,17,3,315090,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/jeso-culumovic.html,4/15/1912,,A,17,0,0
491,"DAHER, Mr Tannous ",male,28,3,2686,Cherbourg,,  ,£7 4s 7d,,0,/titanic-victim/tannous-daher.html,4/15/1912,,A,28,0,0
492,"DAHL, Mr Charles Edward ",male,45,3,7598,Southampton,Carpenter / Joiner  ,15,£8 1s,,1,/titanic-survivor/charles-edward-dahl.html,2/13/1933,7/22/1866,C,45,0,0
493,"DAHLBERG, Miss Gerda Ulrika ",female,,3,7552,Southampton,,  ,£10 10s 4d,,0,/titanic-victim/gerda-ulrika-dahlberg.html,4/15/1912,2/5/1890,C,22,0,0
494,"DAKIC, Mr Branko ",male,19,3,349228,Southampton,General Labourer  ,  ,£10 3s 5d,,0,/titanic-victim/branko-dakic.html,4/15/1912,,A,19,0,0
495,"DALY, Miss Margaret Marcella ",female,33,3,382650,Queenstown,Housekeeper  ,15,£6 19s,,1,/titanic-survivor/maggie-daly.html,4/7/1939,7/1/1878,C,33,0,0
496,"DALY, Mr Eugene Patrick ",male,29,3,382651,Queenstown,Farm Labourer  ,B ,£7 15s,,1,/titanic-survivor/eugene-patrick-daly.html,10/30/1965,1/23/1883,C,29,0,0
498,"DANBOM, Master Gilbert Sigvard Emanuel ",male,0.33,3,347080,Southampton,,  ,£14 8s,,0,/titanic-victim/gilbert-sigvard-emanuel-danbom.html,4/15/1912,11/16/1911,C,0,0,2
499,"DANBOM, Mr Ernst Gilbert ",male,34,3,347080,Southampton,General Labourer  , [197],£14 8s,,0,/titanic-victim/ernst-gilbert-danbom.html,4/15/1912,10/26/1877,C,34,1,1
500,"DANBOM, Mrs Anna Sigrid Maria ",female,28,3,347080,Southampton,,  ,£14 8s,,0,/titanic-victim/anna-sigrid-maria-danbom.html,4/15/1912,3/10/1884,C,28,1,1
504,"DANOFF, Mr Yoto ",male,27,3,349219,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/yoto-danoff.html,4/15/1912,,A,27,0,0
509,"DAVIES, Mr Alfred James ",male,24,3,48871,Southampton,Caster  ,  ,£24 3s,,0,/titanic-victim/alfred-davies.html,4/15/1912,6/30/1888,M,23,2,0
511,"DAVIES, Mr Evan ",male,22,3,23568,Southampton,Miner  ,  ,£8 1s,,0,/titanic-victim/evan-davies.html,4/15/1912,,A,22,0,0
513,"DAVIES, Mr John ",male,21,3,48871,Southampton,Ironworker  ,  ,£24 3s,,0,/titanic-victim/john-davies.html,4/15/1912,6/30/1890,M,21,2,0
514,"DAVIES, Mr Joseph ",male,17,3,48873,Southampton,Ironworker  ,  ,£8 1s,,0,/titanic-victim/joseph-davies.html,4/15/1912,6/30/1895,M,16,2,0
521,"DAVISON, Mr Thomas Henry ",male,32,3,386525,Southampton,Blacksmith  ,  ,£16 2s,,0,/titanic-victim/thomas-henry-davison.html,4/15/1912,2/27/1880,C,32,1,0
522,"DAVISON, Mrs Mary Elizabeth ",female,34,3,386525,Southampton,,16,£16 2s,,1,/titanic-survivor/mary-davison.html,3/26/1939,2/19/1878,C,34,1,0
525,"DE MESSEMAEKER, Mr Guillaume Joseph ",male,36,3,345572,Southampton,,15,£17 8s,,1,/titanic-survivor/guillaume-de-messemaeker.html,6/5/1955,12/30/1875,C,36,1,0
526,"DE MESSEMAEKER, Mrs Anna ",female,36,3,345572,Southampton,,13,£17 8s,,1,/titanic-survivor/anna-de-messemaeker.html,4/30/1918,10/20/1875,C,36,1,0
527,"DE MULDER, Mr Theodoor ",male,30,3,345774,Southampton,,11,£9 10s,,1,/titanic-survivor/theodoor-de-mulder.html,4/19/1954,9/15/1881,C,30,0,0
528,"DE PELSMAEKER, Mr Alfons ",male,16,3,345778,Southampton,Farm Labourer  ,  ,£9 10s,,0,/titanic-victim/alfons-de-pelsmaeker.html,4/15/1912,8/29/1895,C,16,0,0
530,"DEAN, Master Bertram Vere ",male,1,3,2315,Southampton,,10,£20 11s 6d,,1,/titanic-survivor/bertram-vere-dean.html,4/14/1992,5/21/1910,C,1,1,2
531,"DEAN, Miss Elizabeth Gladys 'Millvina' ",female,0.17,3,2315,Southampton,,10,£20 11s 6d,,1,/titanic-survivor/millvina-dean.html,5/31/2009,2/2/1912,C,0.2,1,2
532,"DEAN, Mr Bertram Frank ",male,25,3,2315,Southampton,Farmer  ,  ,£20 11s 6d,,0,/titanic-victim/bertram-frank-dean.html,4/15/1912,6/30/1886,C,25,1,2
534,"DEAN, Mrs Eva Georgetta ",female,32,3,2315,Southampton,,10,£20 11s 6d,,1,/titanic-survivor/eva-georgetta-dean.html,9/13/1975,5/18/1879,C,32,1,2
539,"DELALIC, Mr Redjo ",male,25,3,349250,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/redjo-delalic.html,4/15/1912,,A,25,0,0
541,"DENKOFF, Mr Mitto ",male,30,3,349225,Southampton,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/mitto-denkoff.html,4/15/1912,,A,30,0,0
542,"DENNIS, Mr Samuel ",male,22,3,21172,Southampton,Farmer  ,  ,£7 5s,,0,/titanic-victim/samuel-dennis.html,4/15/1912,6/17/1889,C,22,0,0
543,"DENNIS, Mr William ",male,26,3,21175,Southampton,Farmer  ,  ,£7 5s,,0,/titanic-victim/william-dennis.html,4/15/1912,6/30/1886,M,25,0,0
547,"DEVANEY, Miss Margaret Delia ",female,19,3,330958,Queenstown,,C ,£7 17s 7d,,1,/titanic-survivor/margaret-devaney.html,6/12/1974,5/3/1892,C,19,0,0
553,"DIKA, Mr Mirko ",male,17,3,349232,Southampton,,  ,£7 17s 11d,,0,/titanic-victim/mirko-dika.html,4/15/1912,,A,17,0,0
556,"DIMIC, Mr Jovan ",male,42,3,315088,Southampton,,  ,£8 13s 3d,,0,/titanic-victim/jovan-dimic.html,4/15/1912,,A,42,0,0
558,"DINTCHEFF, Mr Valtcho ",male,43,3,349226,Southampton,,  ,£7 17s 11d,,0,/titanic-victim/valtcho-dintcheff.html,4/15/1912,,A,43,0,0
571,"DONOHOE, Miss Bridget ",female,21,3,364856,Queenstown,,  ,£7 15s,,0,/titanic-victim/bridget-donohoe.html,4/15/1912,1/11/1891,C,21,0,0
572,"DOOLY, Mr Patrick ",male,38,3,370376,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/patrick-dooley.html,4/15/1912,4/5/1875,C,37,0,0
574,"DORKING, Mr Edward Arthur ",male,18,3,10482,Southampton,Groom  ,B ,£8 1s,,1,/titanic-survivor/edward-arthur-dorking.html,4/12/1954,6/18/1893,C,18,0,0
576,"DOUGHERTY, Mr William John ",male,22,3,330877,Queenstown,,  ,£8 9s 2d,,0,/titanic-victim/william-john-dougherty.html,4/15/1912,7/15/1889,D,22,0,0
582,"DOWDELL, Miss Elizabeth ",female,31,3,364516,Southampton,Housekeeper  ,13,£12 9s 6d,,1,/titanic-survivor/elizabeth-dowdell.html,11/16/1962,9/6/1880,C,31,0,0
583,"DOYLE, Miss Elizabeth ",female,28,3,368702,Queenstown,,  ,£7 15s,,0,/titanic-victim/elizabeth-doyle.html,4/15/1912,6/30/1884,M,27,0,0
585,"DRAZENOVIC, Mr Jozef ",male,33,3,349241,Cherbourg,General Labourer  , [51],£7 17s 11d,,0,/titanic-victim/jozef-drazenovic.html,4/15/1912,,A,33,0,0
589,"DRISCOLL, Miss Bridget ",female,,3,14311,Queenstown,,D ,£7 15s,,1,/titanic-survivor/bridget-driscoll.html,12/28/1976,1/17/1885,C,27,0,0
590,"DROPKIN, Miss Jennie ",female,24,3,392083,Southampton,Box Maker  ,  ,£8 1s,,1,/titanic-survivor/jennie-dropkin.html,8/9/1951,6/20/1887,C,24,0,0
596,"DUQUEMIN, Mr Joseph Pierre ",male,24,3,752,Southampton,Mason  ,D ,£7 11s,,1,/titanic-survivor/joseph-pierre-duquemin.html,1/6/1950,11/24/1887,C,24,0,0
600,"DWAN, Mr Frank ",male,65,3,336439,Queenstown,Farm Labourer  ,  ,£7 15s,,0,/titanic-victim/frank-dwan.html,4/15/1912,6/30/1847,M,64,0,0
603,"DYKER, Mr Adolf Fredrik ",male,23,3,347072,Southampton,General Labourer  ,  ,£13 18s,,0,/titanic-victim/adolf-fredrik-dyker.html,4/15/1912,12/16/1888,C,23,1,0
604,"DYKER, Mrs Anna Elisabeth Judith ",female,22,3,347072,Southampton,,16,£13 18s,,1,/titanic-survivor/anna-elisabeth-judith-dyker.html,2/19/1961,11/24/1889,C,22,1,0
612,"EDVARDSSON, Mr Gustaf Hjalmar ",male,18,3,349912,Southampton,General Labourer  ,  ,£7 15s 6d,,0,/titanic-victim/gustaf-hjalmar-edvardsson.html,4/15/1912,12/17/1893,C,18,0,0
616,"EKLUND, Mr Hans Linus ",male,16,3,347074,Southampton,General Labourer  ,  ,£7 15s 6d,,0,/titanic-victim/hans-linus-eklund.html,4/15/1912,10/30/1895,C,16,0,0
617,"EKSTRöM, Mr Amandus ",male,45,3,347061,Southampton,General Labourer  ,  ,£6 19s 6d,,0,/titanic-victim/johan-ekstrom.html,4/15/1912,7/29/1866,C,45,0,0
618,"ELIAS, Mr Dibo ",male,29,3,2674,Cherbourg,General Labourer  ,  ,£7 4s 6d,,0,/titanic-victim/dibo-elias.html,4/15/1912,,A,29,0,0
619,"ELIAS, Mr Joseph jr. ",male,15,3,2690,Cherbourg,General Labourer  ,  ,£7 4s 7d,,0,/titanic-victim/joseph-elias.html,4/15/1912,,A,15,1,1
620,"ELIAS NASRALLAH, Mr Tannous ",male,22,3,2695,Cherbourg,General Labourer  ,  ,£7 4s 7d,,0,/titanic-victim/tannous-elias-nasrallah.html,4/15/1912,,A,22,1,1
623,"ELSBURY, Mr William James ",male,,3,3902,Southampton,Farmer  ,  ,£7 5s,,0,/titanic-victim/william-james-elsbury.html,4/15/1912,9/3/1863,C,48,0,0
624,"EMANUEL, Miss Virginia Ethel ",female,5,3,364516,Southampton,,13,£12 9s 6d,,1,/titanic-survivor/virginia-ethel-emanuel.html, ,6/30/1907,M,4,0,0
629,"ESTANISLAU, Mr Manuel Gonçalves ",male,37,3,3101306,Southampton,General Labourer  ,  ,£7 1s,,0,/titanic-victim/manuel-goncalves-estanislau.html,4/15/1912,6/21/1874,C,37,0,0
637,"EVERETT, Mr Thomas James ",male,,3,6212,Southampton,Crane Operator  , [187],£15 2s,,0,/titanic-victim/thomas-james-everett.html,4/15/1912,6/30/1874,M,37,0,0
640,"FARDON, Mr Charles Richard ",male,45,3,3101314,Southampton,Carpenter / Joiner  ,  ,£7 5s,,0,/titanic-victim/charles-franklin.html,4/15/1912,6/30/1866,M,45,0,0
643,"FARRELL, Mr James ",male,25,3,367232,Queenstown,Farm Labourer  , [68],£7 15s,,0,/titanic-victim/jim-farrell.html,4/15/1912,6/30/1886,M,25,0,0
655,"FINOLI, Mr Luigi ",male,34,3,3101308,Southampton,,15,£7 1s,,1,/titanic-survivor/luigi-finoli.html, ,9/10/1877,C,34,0,0
657,"FISCHER, Mr Eberhard Thelander ",male,,3,350036,Southampton,,  ,£7 15s 11d,,0,/titanic-victim/eberhard-fischer.html,4/15/1912,6/2/1893,C,18,0,0
663,"FLEMING, Miss Honor ",female,22,3,364859,Queenstown,,  ,£7 15s,,0,/titanic-victim/honora-fleming.html,4/15/1912,4/9/1890,C,22,0,0
666,"FLYNN, Mr James ",male,28,3,364851,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/james-flynn.html,4/15/1912,9/9/1883,C,28,0,0
667,"FLYNN, Mr John ",male,42,3,368323,Queenstown,Farm Labourer  ,  ,£6 19s,,0,/titanic-victim/john-flynn.html,4/15/1912,6/30/1864,M,47,0,0
670,"FOLEY, Mr Joseph ",male,19,3,330910,Queenstown,Farm Labourer  ,  ,£7 17s 7d,,0,/titanic-victim/joseph-foley.html,4/15/1912,2/5/1893,C,19,0,0
672,"FOLEY, Mr William ",male,20,3,365235,Queenstown,Farm Labourer  ,  ,£7 15s,,0,/titanic-victim/william-foley.html,4/15/1912,6/30/1892,M,19,0,0
673,"FOO, Mr Choong ",male,32,3,1601,Southampton,Seaman  ,13,£56 9s 11d,,1,/titanic-survivor/choong-foo.html, ,,A,32,0,0
674,"FORD, Miss Dollina Margaret ",female,,3,6608,Southampton,Servant  ,  ,£34 7s 6d,,0,/titanic-victim/dollina-margaret-ford.html,4/15/1912,6/13/1891,C,20,2,2
675,"FORD, Miss Robina Maggie ",female,7,3,6608,Southampton,,  ,£34 7s 6d,,0,/titanic-victim/robina-maggie-ford.html,4/15/1912,4/25/1904,C,7,2,2
676,"FORD, Mr Arthur ",male,22,3,1478,Southampton,Carpenter / Joiner  ,  ,£8 1s,,0,/titanic-victim/arthur-ford.html,4/15/1912,6/30/1889,M,22,0,0
677,"FORD, Mr Edward Watson ",male,18,3,6608,Southampton,Blacksmith  ,  ,£34 7s 6d,,0,/titanic-victim/edward-watson-ford.html,4/15/1912,,A,18,2,2
682,"FORD, Mr William Neal Thomas ",male,16,3,6608,Southampton,Messenger  ,  ,£34 7s 6d,,0,/titanic-victim/neal-thomas-ford.html,4/15/1912,8/20/1897,C,14,1,3
683,"FORD, Mrs Margaret Ann Watson ",female,,3,6608,Southampton,Farmer  ,  ,£34 7s 6d,,0,/titanic-victim/margaret-ann-watson-ford.html,4/15/1912,12/3/1857,C,54,1,3
693,"FOX, Mr Patrick ",male,28,3,368573,Queenstown,General Labourer  ,  ,£7 15s,,0,/titanic-victim/patrick-fox.html,4/15/1912,7/15/1883,C,28,0,0
718,"GALLAGHER, Mr Martin ",male,29,3,36864,Queenstown,Farm Labourer  ,  ,£7 14s 10d,,0,/titanic-victim/martin-gallagher.html,4/15/1912,1/18/1883,C,29,0,0
719,"GARFIRTH, Mr John ",male,21,3,358585,Southampton,Shoemaker  ,  ,£14 10s,,0,/titanic-victim/john-garfirth.html,4/15/1912,6/30/1889,M,22,0,0
727,"GEORGE/JOSEPH, Mrs Shawneene ",female,38,3,2688,Cherbourg,,C ,£7 4s 7d,,1,/titanic-survivor/shawneene-george-joseph.html,4/21/1947,3/29/1874,C,38,0,0
728,"GERIOS THAMAH, Mr Assaf ",male,21,3,2692,Cherbourg,Farm Labourer  ,  ,£7 4s 6d,,0,/titanic-victim/assaf-gerios-thamah.html,4/15/1912,,A,21,0,0
729,"GHEORGHEFF, Mr Stanio ",male,,3,349254,Cherbourg,General Labourer  ,  ,£7 17s 11d,,0,/titanic-victim/stanio-gheorgheff.html,4/15/1912,,X,,0,0
741,"GILINSKI, Mr Eliezer ",male,22,3,14973,Southampton,Locksmith  , [47],£8 1s,,0,/titanic-victim/eliezer-gilinski.html,4/15/1912,6/30/1889,M,22,0,0
746,"GILNAGH, Miss Katherine ",female,17,3,35851,Queenstown,,16,£7 14s 8d,,1,/titanic-survivor/katie-gilnagh.html,3/1/1971,10/13/1894,C,17,0,0
748,"GLYNN, Miss Mary Agatha ",female,19,3,335677,Queenstown,,13,£7 15s,,1,/titanic-survivor/mary-agatha-glynn.html,2/26/1955,7/2/1893,C,18,0,0
756,"GOLDSMITH, Master Frank John William ",male,9,3,363291,Southampton,,C ,£20 10s 6d,,1,/titanic-survivor/frankie-goldsmith.html,1/27/1982,12/19/1902,C,9,0,2
757,"GOLDSMITH, Mr Frank John ",male,33,3,363291,Southampton,Turner  ,  ,£20 10s 6d,,0,/titanic-victim/frank-goldsmith.html,4/15/1912,1/27/1879,C,33,1,1
758,"GOLDSMITH, Mr Nathan ",male,41,3,3101263,Southampton,Shoemaker  ,  ,£7 17s,,0,/titanic-victim/nathan-goldsmith.html,4/15/1912,,A,41,0,0
759,"GOLDSMITH, Mrs Emily Alice ",female,31,3,363291,Southampton,,C ,£20 10s 6d,,1,/titanic-survivor/emily-goldsmith.html,9/22/1955,8/26/1880,C,31,1,1
761,"GOODWIN, Master Harold Victor ",male,9,3,2144,Southampton,,  ,£46 18s,,0,/titanic-victim/harold-victor-goodwin.html,4/15/1912,,A,9,5,2
